domain,problem,LLM_Model,Prompt_ID,LLM_Temperature,LLM_API_Time_s,Valid_Domain
transport-sequential-agile__mixtral__zero_shot_short__0.5.pddl,instance-5.pddl,mixtral,zero_shot_short,0.5,10.159542560577393,True
transport-sequential-agile__mixtral__zero_shot_short__0.5.pddl,instance-6.pddl,mixtral,zero_shot_short,0.5,10.159542560577393,True
transport-sequential-agile__mixtral__zero_shot_short__0.5.pddl,instance-7.pddl,mixtral,zero_shot_short,0.5,10.159542560577393,True
transport-sequential-agile__mixtral__zero_shot_short__0.5.pddl,instance-8.pddl,mixtral,zero_shot_short,0.5,10.159542560577393,True
transport-sequential-agile__mixtral__zero_shot_short__0.5.pddl,instance-9.pddl,mixtral,zero_shot_short,0.5,10.159542560577393,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-1.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-10.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-11.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-12.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-13.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-14.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-15.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-16.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-17.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-18.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-19.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-2.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-20.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-3.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-4.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-5.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-6.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-7.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-8.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_short__0.7.pddl,instance-9.pddl,mixtral,zero_shot_short,0.7,9.256888389587402,True
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-1.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-10.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-11.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-12.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-13.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-14.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-15.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-16.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-17.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-18.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-19.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-2.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-20.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-3.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-4.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-5.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-6.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-7.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-8.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.2.pddl,instance-9.pddl,mixtral,zero_shot_long,0.2,10.716022729873657,False
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-1.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-10.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-11.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-12.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-13.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-14.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-15.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-16.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-17.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-18.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-19.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-2.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-20.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-3.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-4.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-5.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-6.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-7.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-8.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.5.pddl,instance-9.pddl,mixtral,zero_shot_long,0.5,11.299956560134888,True
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-1.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-10.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-11.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-12.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-13.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-14.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-15.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-16.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-17.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-18.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-19.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-2.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-20.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-3.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-4.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-5.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-6.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-7.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-8.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__zero_shot_long__0.7.pddl,instance-9.pddl,mixtral,zero_shot_long,0.7,14.87406063079834,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-1.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-10.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-11.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-12.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-13.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-14.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-15.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-16.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-17.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-18.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-19.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-2.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-20.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-3.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-4.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-5.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-6.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-7.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-8.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.2.pddl,instance-9.pddl,mixtral,few_shot_short,0.2,11.618471622467041,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-1.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-10.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-11.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-12.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-13.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-14.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-15.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-16.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-17.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-18.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-19.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-2.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-20.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-3.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-4.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-5.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-6.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-7.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-8.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.5.pddl,instance-9.pddl,mixtral,few_shot_short,0.5,11.121952056884766,False
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-1.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-10.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-11.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-12.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-13.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-14.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-15.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-16.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-17.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-18.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-19.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-2.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-20.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-3.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-4.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-5.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-6.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-7.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-8.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_short__0.7.pddl,instance-9.pddl,mixtral,few_shot_short,0.7,13.671425819396973,True
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-1.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-10.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-11.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-12.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-13.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-14.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-15.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-16.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-17.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-18.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-19.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-2.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-20.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-3.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-4.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-5.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-6.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-7.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-8.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.2.pddl,instance-9.pddl,mixtral,few_shot_long,0.2,14.619352102279663,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-1.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-10.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-11.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-12.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-13.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-14.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-15.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-16.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-17.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-18.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-19.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-2.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-20.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-3.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-4.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-5.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-6.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-7.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-8.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.5.pddl,instance-9.pddl,mixtral,few_shot_long,0.5,13.883025646209717,False
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-1.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-10.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-11.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-12.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-13.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-14.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-15.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-16.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-17.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-18.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-19.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-2.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-20.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-3.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-4.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-5.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-6.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-7.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-8.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__mixtral__few_shot_long__0.7.pddl,instance-9.pddl,mixtral,few_shot_long,0.7,11.755627870559692,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-1.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-10.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-11.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-12.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-13.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-14.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-15.pddl,gemini,cot,0.2,9.975642204284668,True
transport-sequential-agile__gemini__cot__0.2.pddl,instance-16.pddl,gemini,cot,0.2,9.975642204284668,True
